context_tokens,mean_abs_relative_error_pct,rmse_relative_error_pct,max_abs_relative_error_pct,mean_relative_error_pct,passes_reproduction_guardrail,best_mean_abs_error,best_rmse,best_max_error,default_context,guardrail_window_min,guardrail_window_max,interpretation
2404,10.859474,14.109709,33.660336,-8.595454,0,0,0,0,0,977,1040,outside_guardrail
2405,10.863235,14.114205,33.671013,-8.600292,0,0,0,0,0,977,1040,outside_guardrail
2406,10.866996,14.118701,33.681687,-8.605128,0,0,0,0,0,977,1040,outside_guardrail
2407,10.870755,14.123197,33.692357,-8.609963,0,0,0,0,0,977,1040,outside_guardrail
2408,10.874513,14.127693,33.703024,-8.614798,0,0,0,0,0,977,1040,outside_guardrail
2409,10.878271,14.132189,33.713688,-8.619632,0,0,0,0,0,977,1040,outside_guardrail
2410,10.882028,14.136685,33.724348,-8.624464,0,0,0,0,0,977,1040,outside_guardrail
2411,10.885784,14.141182,33.735005,-8.629296,0,0,0,0,0,977,1040,outside_guardrail
2412,10.889539,14.145679,33.745658,-8.634127,0,0,0,0,0,977,1040,outside_guardrail
2413,10.893293,14.150176,33.756308,-8.638956,0,0,0,0,0,977,1040,outside_guardrail
2414,10.897047,14.154673,33.766955,-8.643785,0,0,0,0,0,977,1040,outside_guardrail
2415,10.900799,14.159170,33.777598,-8.648613,0,0,0,0,0,977,1040,outside_guardrail
2416,10.904551,14.163668,33.788237,-8.653440,0,0,0,0,0,977,1040,outside_guardrail
2417,10.908302,14.168165,33.798873,-8.658266,0,0,0,0,0,977,1040,outside_guardrail
2418,10.912052,14.172663,33.809506,-8.663092,0,0,0,0,0,977,1040,outside_guardrail
2419,10.915801,14.177161,33.820136,-8.667916,0,0,0,0,0,977,1040,outside_guardrail
2420,10.919550,14.181660,33.830762,-8.672739,0,0,0,0,0,977,1040,outside_guardrail
2421,10.923297,14.186158,33.841384,-8.677561,0,0,0,0,0,977,1040,outside_guardrail
2422,10.927044,14.190657,33.852003,-8.682383,0,0,0,0,0,977,1040,outside_guardrail
2423,10.930790,14.195155,33.862619,-8.687203,0,0,0,0,0,977,1040,outside_guardrail
2424,10.934535,14.199654,33.873231,-8.692023,0,0,0,0,0,977,1040,outside_guardrail
2425,10.938280,14.204153,33.883840,-8.696841,0,0,0,0,0,977,1040,outside_guardrail
2426,10.942023,14.208652,33.894446,-8.701659,0,0,0,0,0,977,1040,outside_guardrail
2427,10.945766,14.213152,33.905048,-8.706476,0,0,0,0,0,977,1040,outside_guardrail
2428,10.949508,14.217651,33.915647,-8.711292,0,0,0,0,0,977,1040,outside_guardrail
2429,10.953249,14.222151,33.926242,-8.716106,0,0,0,0,0,977,1040,outside_guardrail
2430,10.956989,14.226651,33.936834,-8.720920,0,0,0,0,0,977,1040,outside_guardrail
2431,10.960728,14.231151,33.947423,-8.725733,0,0,0,0,0,977,1040,outside_guardrail
2432,10.964466,14.235651,33.958008,-8.730545,0,0,0,0,0,977,1040,outside_guardrail
2433,10.968204,14.240151,33.968589,-8.735357,0,0,0,0,0,977,1040,outside_guardrail
2434,10.971941,14.244652,33.979168,-8.740167,0,0,0,0,0,977,1040,outside_guardrail
2435,10.975677,14.249152,33.989743,-8.744976,0,0,0,0,0,977,1040,outside_guardrail
2436,10.979412,14.253653,34.000314,-8.749784,0,0,0,0,0,977,1040,outside_guardrail
2437,10.983147,14.258154,34.010883,-8.754592,0,0,0,0,0,977,1040,outside_guardrail
2438,10.986880,14.262655,34.021447,-8.759398,0,0,0,0,0,977,1040,outside_guardrail
2439,10.990613,14.267156,34.032009,-8.764204,0,0,0,0,0,977,1040,outside_guardrail
2440,10.994345,14.271657,34.042567,-8.769008,0,0,0,0,0,977,1040,outside_guardrail
2441,10.998076,14.276159,34.053122,-8.773812,0,0,0,0,0,977,1040,outside_guardrail
2442,11.001806,14.280660,34.063673,-8.778615,0,0,0,0,0,977,1040,outside_guardrail
2443,11.005535,14.285162,34.074221,-8.783417,0,0,0,0,0,977,1040,outside_guardrail
2444,11.009264,14.289664,34.084765,-8.788218,0,0,0,0,0,977,1040,outside_guardrail
2445,11.012992,14.294166,34.095306,-8.793018,0,0,0,0,0,977,1040,outside_guardrail
2446,11.016719,14.298668,34.105844,-8.797817,0,0,0,0,0,977,1040,outside_guardrail
2447,11.020445,14.303170,34.116379,-8.802615,0,0,0,0,0,977,1040,outside_guardrail
2448,11.024170,14.307672,34.126910,-8.807412,0,0,0,0,0,977,1040,outside_guardrail
2449,11.027894,14.312175,34.137437,-8.812208,0,0,0,0,0,977,1040,outside_guardrail
2450,11.031618,14.316677,34.147962,-8.817004,0,0,0,0,0,977,1040,outside_guardrail
2451,11.035341,14.321180,34.158483,-8.821798,0,0,0,0,0,977,1040,outside_guardrail
2452,11.039063,14.325683,34.169000,-8.826591,0,0,0,0,0,977,1040,outside_guardrail
2453,11.042784,14.330186,34.179515,-8.831384,0,0,0,0,0,977,1040,outside_guardrail
2454,11.046504,14.334689,34.190025,-8.836176,0,0,0,0,0,977,1040,outside_guardrail
2455,11.050224,14.339192,34.200533,-8.840966,0,0,0,0,0,977,1040,outside_guardrail
2456,11.053942,14.343695,34.211037,-8.845756,0,0,0,0,0,977,1040,outside_guardrail
2457,11.057660,14.348199,34.221538,-8.850545,0,0,0,0,0,977,1040,outside_guardrail
2458,11.061377,14.352702,34.232036,-8.855333,0,0,0,0,0,977,1040,outside_guardrail
2459,11.065094,14.357206,34.242530,-8.860120,0,0,0,0,0,977,1040,outside_guardrail
2460,11.068809,14.361710,34.253020,-8.864906,0,0,0,0,0,977,1040,outside_guardrail
2461,11.072524,14.366213,34.263508,-8.869691,0,0,0,0,0,977,1040,outside_guardrail
2462,11.076237,14.370717,34.273992,-8.874476,0,0,0,0,0,977,1040,outside_guardrail
2463,11.079950,14.375221,34.284473,-8.879259,0,0,0,0,0,977,1040,outside_guardrail
2464,11.083663,14.379725,34.294950,-8.884041,0,0,0,0,0,977,1040,outside_guardrail
2465,11.087374,14.384230,34.305424,-8.888823,0,0,0,0,0,977,1040,outside_guardrail
2466,11.091084,14.388734,34.315895,-8.893603,0,0,0,0,0,977,1040,outside_guardrail
2467,11.094794,14.393238,34.326362,-8.898383,0,0,0,0,0,977,1040,outside_guardrail
2468,11.098503,14.397743,34.336826,-8.903162,0,0,0,0,0,977,1040,outside_guardrail
2469,11.102211,14.402248,34.347287,-8.907940,0,0,0,0,0,977,1040,outside_guardrail
2470,11.105918,14.406752,34.357744,-8.912717,0,0,0,0,0,977,1040,outside_guardrail
2471,11.109625,14.411257,34.368198,-8.917493,0,0,0,0,0,977,1040,outside_guardrail
2472,11.113330,14.415762,34.378649,-8.922268,0,0,0,0,0,977,1040,outside_guardrail
2473,11.117035,14.420267,34.389097,-8.927042,0,0,0,0,0,977,1040,outside_guardrail
2474,11.120739,14.424772,34.399541,-8.931815,0,0,0,0,0,977,1040,outside_guardrail
2475,11.124442,14.429277,34.409981,-8.936587,0,0,0,0,0,977,1040,outside_guardrail
2476,11.128145,14.433782,34.420419,-8.941359,0,0,0,0,0,977,1040,outside_guardrail
2477,11.131846,14.438288,34.430853,-8.946129,0,0,0,0,0,977,1040,outside_guardrail
2478,11.135547,14.442793,34.441284,-8.950899,0,0,0,0,0,977,1040,outside_guardrail
2479,11.139247,14.447299,34.451711,-8.955667,0,0,0,0,0,977,1040,outside_guardrail
2480,11.142946,14.451804,34.462135,-8.960435,0,0,0,0,0,977,1040,outside_guardrail
2481,11.146644,14.456310,34.472556,-8.965202,0,0,0,0,0,977,1040,outside_guardrail
2482,11.150342,14.460815,34.482974,-8.969968,0,0,0,0,0,977,1040,outside_guardrail
2483,11.154038,14.465321,34.493388,-8.974733,0,0,0,0,0,977,1040,outside_guardrail
2484,11.157734,14.469827,34.503799,-8.979497,0,0,0,0,0,977,1040,outside_guardrail
2485,11.161429,14.474333,34.514206,-8.984260,0,0,0,0,0,977,1040,outside_guardrail
2486,11.165123,14.478839,34.524611,-8.989022,0,0,0,0,0,977,1040,outside_guardrail
2487,11.168817,14.483345,34.535012,-8.993784,0,0,0,0,0,977,1040,outside_guardrail
2488,11.172509,14.487851,34.545409,-8.998544,0,0,0,0,0,977,1040,outside_guardrail
2489,11.176201,14.492357,34.555804,-9.003304,0,0,0,0,0,977,1040,outside_guardrail
2490,11.179892,14.496864,34.566195,-9.008062,0,0,0,0,0,977,1040,outside_guardrail
2491,11.183582,14.501370,34.576582,-9.012820,0,0,0,0,0,977,1040,outside_guardrail
2492,11.187272,14.505876,34.586967,-9.017577,0,0,0,0,0,977,1040,outside_guardrail
2493,11.190960,14.510383,34.597348,-9.022332,0,0,0,0,0,977,1040,outside_guardrail
2494,11.194648,14.514889,34.607726,-9.027087,0,0,0,0,0,977,1040,outside_guardrail
2495,11.198335,14.519396,34.618100,-9.031841,0,0,0,0,0,977,1040,outside_guardrail
2496,11.202021,14.523902,34.628472,-9.036595,0,0,0,0,0,977,1040,outside_guardrail
2497,11.205706,14.528409,34.638840,-9.041347,0,0,0,0,0,977,1040,outside_guardrail
2498,11.209391,14.532916,34.649204,-9.046098,0,0,0,0,0,977,1040,outside_guardrail
2499,11.213075,14.537422,34.659566,-9.050849,0,0,0,0,0,977,1040,outside_guardrail
2500,11.216757,14.541929,34.669924,-9.055598,0,0,0,0,0,977,1040,outside_guardrail
2501,11.220440,14.546436,34.680279,-9.060347,0,0,0,0,0,977,1040,outside_guardrail
2502,11.224121,14.550943,34.690630,-9.065094,0,0,0,0,0,977,1040,outside_guardrail
2503,11.227801,14.555450,34.700979,-9.069841,0,0,0,0,0,977,1040,outside_guardrail
2504,11.231481,14.559957,34.711324,-9.074587,0,0,0,0,0,977,1040,outside_guardrail
2505,11.235160,14.564464,34.721666,-9.079332,0,0,0,0,0,977,1040,outside_guardrail
2506,11.238838,14.568971,34.732004,-9.084076,0,0,0,0,0,977,1040,outside_guardrail
2507,11.242515,14.573478,34.742339,-9.088819,0,0,0,0,0,977,1040,outside_guardrail
2508,11.246192,14.577985,34.752671,-9.093561,0,0,0,0,0,977,1040,outside_guardrail
2509,11.249867,14.582492,34.763000,-9.098303,0,0,0,0,0,977,1040,outside_guardrail
2510,11.253542,14.586999,34.773325,-9.103043,0,0,0,0,0,977,1040,outside_guardrail
2511,11.257216,14.591507,34.783647,-9.107782,0,0,0,0,0,977,1040,outside_guardrail
2512,11.260889,14.596014,34.793966,-9.112521,0,0,0,0,0,977,1040,outside_guardrail
2513,11.264562,14.600521,34.804282,-9.117259,0,0,0,0,0,977,1040,outside_guardrail
2514,11.268234,14.605029,34.814594,-9.121996,0,0,0,0,0,977,1040,outside_guardrail
2515,11.271904,14.609536,34.824903,-9.126731,0,0,0,0,0,977,1040,outside_guardrail
2516,11.275574,14.614043,34.835209,-9.131466,0,0,0,0,0,977,1040,outside_guardrail
2517,11.279244,14.618551,34.845511,-9.136201,0,0,0,0,0,977,1040,outside_guardrail
2518,11.282912,14.623058,34.855811,-9.140934,0,0,0,0,0,977,1040,outside_guardrail
2519,11.286580,14.627566,34.866107,-9.145666,0,0,0,0,0,977,1040,outside_guardrail
2520,11.290247,14.632073,34.876399,-9.150397,0,0,0,0,0,977,1040,outside_guardrail
2521,11.293913,14.636581,34.886689,-9.155128,0,0,0,0,0,977,1040,outside_guardrail
2522,11.297578,14.641088,34.896975,-9.159857,0,0,0,0,0,977,1040,outside_guardrail
2523,11.301242,14.645596,34.907258,-9.164586,0,0,0,0,0,977,1040,outside_guardrail
2524,11.304906,14.650103,34.917538,-9.169314,0,0,0,0,0,977,1040,outside_guardrail
2525,11.308569,14.654611,34.927815,-9.174041,0,0,0,0,0,977,1040,outside_guardrail
2526,11.312231,14.659118,34.938088,-9.178767,0,0,0,0,0,977,1040,outside_guardrail
2527,11.315892,14.663626,34.948358,-9.183492,0,0,0,0,0,977,1040,outside_guardrail
2528,11.319552,14.668134,34.958625,-9.188216,0,0,0,0,0,977,1040,outside_guardrail
2529,11.323212,14.672641,34.968888,-9.192939,0,0,0,0,0,977,1040,outside_guardrail
2530,11.326871,14.677149,34.979148,-9.197662,0,0,0,0,0,977,1040,outside_guardrail
2531,11.330529,14.681656,34.989406,-9.202383,0,0,0,0,0,977,1040,outside_guardrail
2532,11.334186,14.686164,34.999659,-9.207104,0,0,0,0,0,977,1040,outside_guardrail
2533,11.337843,14.690672,35.009910,-9.211823,0,0,0,0,0,977,1040,outside_guardrail
2534,11.341498,14.695179,35.020157,-9.216542,0,0,0,0,0,977,1040,outside_guardrail
2535,11.345153,14.699687,35.030402,-9.221260,0,0,0,0,0,977,1040,outside_guardrail
2536,11.348807,14.704195,35.040642,-9.225977,0,0,0,0,0,977,1040,outside_guardrail
2537,11.352460,14.708702,35.050880,-9.230693,0,0,0,0,0,977,1040,outside_guardrail
2538,11.356113,14.713210,35.061115,-9.235408,0,0,0,0,0,977,1040,outside_guardrail
2539,11.359765,14.717718,35.071346,-9.240123,0,0,0,0,0,977,1040,outside_guardrail
2540,11.363416,14.722225,35.081574,-9.244836,0,0,0,0,0,977,1040,outside_guardrail
2541,11.367066,14.726733,35.091799,-9.249549,0,0,0,0,0,977,1040,outside_guardrail
2542,11.370715,14.731241,35.102020,-9.254260,0,0,0,0,0,977,1040,outside_guardrail
2543,11.374363,14.735748,35.112239,-9.258971,0,0,0,0,0,977,1040,outside_guardrail
2544,11.378011,14.740256,35.122454,-9.263681,0,0,0,0,0,977,1040,outside_guardrail
2545,11.381658,14.744763,35.132666,-9.268390,0,0,0,0,0,977,1040,outside_guardrail
2546,11.385304,14.749271,35.142874,-9.273098,0,0,0,0,0,977,1040,outside_guardrail
2547,11.388950,14.753779,35.153080,-9.277805,0,0,0,0,0,977,1040,outside_guardrail
2548,11.392594,14.758286,35.163282,-9.282511,0,0,0,0,0,977,1040,outside_guardrail
2549,11.396238,14.762794,35.173481,-9.287216,0,0,0,0,0,977,1040,outside_guardrail
2550,11.399881,14.767301,35.183677,-9.291921,0,0,0,0,0,977,1040,outside_guardrail
2551,11.403523,14.771809,35.193870,-9.296624,0,0,0,0,0,977,1040,outside_guardrail
2552,11.407164,14.776316,35.204059,-9.301327,0,0,0,0,0,977,1040,outside_guardrail
2553,11.410805,14.780824,35.214245,-9.306029,0,0,0,0,0,977,1040,outside_guardrail
2554,11.414445,14.785331,35.224428,-9.310730,0,0,0,0,0,977,1040,outside_guardrail
2555,11.418084,14.789838,35.234608,-9.315430,0,0,0,0,0,977,1040,outside_guardrail
2556,11.421722,14.794346,35.244785,-9.320129,0,0,0,0,0,977,1040,outside_guardrail
2557,11.425359,14.798853,35.254958,-9.324827,0,0,0,0,0,977,1040,outside_guardrail
2558,11.428996,14.803361,35.265129,-9.329524,0,0,0,0,0,977,1040,outside_guardrail
2559,11.432632,14.807868,35.275296,-9.334221,0,0,0,0,0,977,1040,outside_guardrail
2560,11.436267,14.812375,35.285459,-9.338916,0,0,0,0,0,977,1040,outside_guardrail
2561,11.439901,14.816882,35.295620,-9.343611,0,0,0,0,0,977,1040,outside_guardrail
2562,11.443535,14.821390,35.305778,-9.348305,0,0,0,0,0,977,1040,outside_guardrail
2563,11.447167,14.825897,35.315932,-9.352998,0,0,0,0,0,977,1040,outside_guardrail
2564,11.450799,14.830404,35.326083,-9.357690,0,0,0,0,0,977,1040,outside_guardrail
2565,11.454431,14.834911,35.336231,-9.362381,0,0,0,0,0,977,1040,outside_guardrail
2566,11.458061,14.839418,35.346376,-9.367071,0,0,0,0,0,977,1040,outside_guardrail
2567,11.461690,14.843925,35.356517,-9.371760,0,0,0,0,0,977,1040,outside_guardrail
2568,11.465319,14.848432,35.366656,-9.376449,0,0,0,0,0,977,1040,outside_guardrail
2569,11.468947,14.852939,35.376791,-9.381136,0,0,0,0,0,977,1040,outside_guardrail
2570,11.472574,14.857446,35.386923,-9.385823,0,0,0,0,0,977,1040,outside_guardrail
2571,11.476201,14.861953,35.397052,-9.390509,0,0,0,0,0,977,1040,outside_guardrail
2572,11.479826,14.866460,35.407177,-9.395194,0,0,0,0,0,977,1040,outside_guardrail
2573,11.483451,14.870967,35.417300,-9.399878,0,0,0,0,0,977,1040,outside_guardrail
2574,11.487075,14.875473,35.427419,-9.404561,0,0,0,0,0,977,1040,outside_guardrail
2575,11.490699,14.879980,35.437535,-9.409243,0,0,0,0,0,977,1040,outside_guardrail
2576,11.494321,14.884487,35.447648,-9.413925,0,0,0,0,0,977,1040,outside_guardrail
2577,11.497943,14.888993,35.457758,-9.418605,0,0,0,0,0,977,1040,outside_guardrail
2578,11.501564,14.893500,35.467865,-9.423285,0,0,0,0,0,977,1040,outside_guardrail
2579,11.505184,14.898006,35.477968,-9.427963,0,0,0,0,0,977,1040,outside_guardrail
2580,11.508803,14.902513,35.488068,-9.432641,0,0,0,0,0,977,1040,outside_guardrail
2581,11.512422,14.907019,35.498166,-9.437318,0,0,0,0,0,977,1040,outside_guardrail
2582,11.516040,14.911525,35.508260,-9.441994,0,0,0,0,0,977,1040,outside_guardrail
2583,11.519657,14.916032,35.518350,-9.446669,0,0,0,0,0,977,1040,outside_guardrail
2584,11.523273,14.920538,35.528438,-9.451344,0,0,0,0,0,977,1040,outside_guardrail
2585,11.526889,14.925044,35.538523,-9.456017,0,0,0,0,0,977,1040,outside_guardrail
2586,11.530503,14.929550,35.548604,-9.460690,0,0,0,0,0,977,1040,outside_guardrail
2587,11.534117,14.934056,35.558682,-9.465361,0,0,0,0,0,977,1040,outside_guardrail
2588,11.537730,14.938562,35.568757,-9.470032,0,0,0,0,0,977,1040,outside_guardrail
2589,11.541343,14.943068,35.578829,-9.474702,0,0,0,0,0,977,1040,outside_guardrail
2590,11.544954,14.947574,35.588898,-9.479371,0,0,0,0,0,977,1040,outside_guardrail
2591,11.548565,14.952080,35.598963,-9.484039,0,0,0,0,0,977,1040,outside_guardrail
2592,11.552175,14.956585,35.609026,-9.488706,0,0,0,0,0,977,1040,outside_guardrail
2593,11.555784,14.961091,35.619085,-9.493373,0,0,0,0,0,977,1040,outside_guardrail
2594,11.559393,14.965596,35.629141,-9.498038,0,0,0,0,0,977,1040,outside_guardrail
2595,11.563000,14.970102,35.639194,-9.502703,0,0,0,0,0,977,1040,outside_guardrail
2596,11.566607,14.974607,35.649244,-9.507367,0,0,0,0,0,977,1040,outside_guardrail
2597,11.570213,14.979113,35.659291,-9.512030,0,0,0,0,0,977,1040,outside_guardrail
2598,11.573819,14.983618,35.669335,-9.516692,0,0,0,0,0,977,1040,outside_guardrail
2599,11.577423,14.988123,35.679375,-9.521353,0,0,0,0,0,977,1040,outside_guardrail
2600,11.581027,14.992628,35.689413,-9.526013,0,0,0,0,0,977,1040,outside_guardrail
2601,11.584630,14.997133,35.699447,-9.530672,0,0,0,0,0,977,1040,outside_guardrail
2602,11.588232,15.001638,35.709478,-9.535331,0,0,0,0,0,977,1040,outside_guardrail
2603,11.591834,15.006143,35.719506,-9.539988,0,0,0,0,0,977,1040,outside_guardrail
2604,11.595435,15.010648,35.729531,-9.544645,0,0,0,0,0,977,1040,outside_guardrail
2605,11.599034,15.015153,35.739552,-9.549301,0,0,0,0,0,977,1040,outside_guardrail
2606,11.602634,15.019657,35.749571,-9.553956,0,0,0,0,0,977,1040,outside_guardrail
2607,11.606232,15.024162,35.759587,-9.558610,0,0,0,0,0,977,1040,outside_guardrail
2608,11.609830,15.028666,35.769599,-9.563263,0,0,0,0,0,977,1040,outside_guardrail
2609,11.613426,15.033171,35.779608,-9.567916,0,0,0,0,0,977,1040,outside_guardrail
2610,11.617022,15.037675,35.789614,-9.572567,0,0,0,0,0,977,1040,outside_guardrail
2611,11.620618,15.042179,35.799617,-9.577218,0,0,0,0,0,977,1040,outside_guardrail
2612,11.624212,15.046683,35.809617,-9.581868,0,0,0,0,0,977,1040,outside_guardrail
2613,11.627806,15.051187,35.819614,-9.586517,0,0,0,0,0,977,1040,outside_guardrail
2614,11.631399,15.055691,35.829607,-9.591165,0,0,0,0,0,977,1040,outside_guardrail
2615,11.634991,15.060195,35.839598,-9.595812,0,0,0,0,0,977,1040,outside_guardrail
2616,11.638583,15.064699,35.849585,-9.600458,0,0,0,0,0,977,1040,outside_guardrail
2617,11.642173,15.069202,35.859570,-9.605103,0,0,0,0,0,977,1040,outside_guardrail
2618,11.645763,15.073706,35.869551,-9.609748,0,0,0,0,0,977,1040,outside_guardrail
2619,11.649352,15.078209,35.879529,-9.614391,0,0,0,0,0,977,1040,outside_guardrail
2620,11.652941,15.082713,35.889504,-9.619034,0,0,0,0,0,977,1040,outside_guardrail
2621,11.656528,15.087216,35.899476,-9.623676,0,0,0,0,0,977,1040,outside_guardrail
2622,11.660115,15.091719,35.909445,-9.628317,0,0,0,0,0,977,1040,outside_guardrail
2623,11.663701,15.096222,35.919410,-9.632957,0,0,0,0,0,977,1040,outside_guardrail
2624,11.667286,15.100725,35.929373,-9.637597,0,0,0,0,0,977,1040,outside_guardrail
2625,11.670871,15.105228,35.939332,-9.642235,0,0,0,0,0,977,1040,outside_guardrail
2626,11.674454,15.109730,35.949289,-9.646873,0,0,0,0,0,977,1040,outside_guardrail
2627,11.678037,15.114233,35.959242,-9.651509,0,0,0,0,0,977,1040,outside_guardrail
2628,11.681620,15.118736,35.969192,-9.656145,0,0,0,0,0,977,1040,outside_guardrail
2629,11.685201,15.123238,35.979139,-9.660780,0,0,0,0,0,977,1040,outside_guardrail
2630,11.688782,15.127740,35.989083,-9.665414,0,0,0,0,0,977,1040,outside_guardrail
2631,11.692362,15.132242,35.999024,-9.670047,0,0,0,0,0,977,1040,outside_guardrail
2632,11.695941,15.136745,36.008962,-9.674680,0,0,0,0,0,977,1040,outside_guardrail
2633,11.699519,15.141246,36.018897,-9.679311,0,0,0,0,0,977,1040,outside_guardrail
2634,11.703097,15.145748,36.028829,-9.683942,0,0,0,0,0,977,1040,outside_guardrail
2635,11.706674,15.150250,36.038757,-9.688572,0,0,0,0,0,977,1040,outside_guardrail
2636,11.710250,15.154752,36.048683,-9.693201,0,0,0,0,0,977,1040,outside_guardrail
2637,11.713825,15.159253,36.058605,-9.697829,0,0,0,0,0,977,1040,outside_guardrail
2638,11.717399,15.163755,36.068525,-9.702456,0,0,0,0,0,977,1040,outside_guardrail
2639,11.720973,15.168256,36.078441,-9.707082,0,0,0,0,0,977,1040,outside_guardrail
2640,11.724546,15.172757,36.088354,-9.711708,0,0,0,0,0,977,1040,outside_guardrail
2641,11.728118,15.177258,36.098264,-9.716332,0,0,0,0,0,977,1040,outside_guardrail
2642,11.731690,15.181759,36.108171,-9.720956,0,0,0,0,0,977,1040,outside_guardrail
2643,11.735261,15.186260,36.118075,-9.725579,0,0,0,0,0,977,1040,outside_guardrail
2644,11.738831,15.190760,36.127976,-9.730201,0,0,0,0,0,977,1040,outside_guardrail
2645,11.742400,15.195261,36.137874,-9.734822,0,0,0,0,0,977,1040,outside_guardrail
2646,11.745968,15.199761,36.147769,-9.739442,0,0,0,0,0,977,1040,outside_guardrail
2647,11.749536,15.204261,36.157661,-9.744061,0,0,0,0,0,977,1040,outside_guardrail
2648,11.753103,15.208762,36.167549,-9.748680,0,0,0,0,0,977,1040,outside_guardrail
2649,11.756669,15.213262,36.177435,-9.753298,0,0,0,0,0,977,1040,outside_guardrail
2650,11.760234,15.217761,36.187317,-9.757914,0,0,0,0,0,977,1040,outside_guardrail
2651,11.763799,15.222261,36.197197,-9.762530,0,0,0,0,0,977,1040,outside_guardrail
2652,11.767363,15.226761,36.207073,-9.767146,0,0,0,0,0,977,1040,outside_guardrail
2653,11.770926,15.231260,36.216947,-9.771760,0,0,0,0,0,977,1040,outside_guardrail
2654,11.774488,15.235760,36.226817,-9.776373,0,0,0,0,0,977,1040,outside_guardrail
2655,11.778050,15.240259,36.236684,-9.780986,0,0,0,0,0,977,1040,outside_guardrail
2656,11.781611,15.244758,36.246548,-9.785597,0,0,0,0,0,977,1040,outside_guardrail
2657,11.785171,15.249257,36.256409,-9.790208,0,0,0,0,0,977,1040,outside_guardrail
2658,11.788730,15.253756,36.266267,-9.794818,0,0,0,0,0,977,1040,outside_guardrail
